response_id,customer_id,journey_stage,responded_at,updated_at,event_version,nps_score,csat_score,category,comment
R004417,C001927,support,2025-10-07T09:36:00Z,2025-10-07T11:09:00Z,1,9,3,resolution,The information could be clearer.
R004418,C001301,onboarding,2025-10-07T11:07:00Z,2025-10-07T12:00:00Z,1,9,5,access,The response was quick.
R004419,C000438,support,2025-10-07T12:38:00Z,2025-10-07T14:57:00Z,1,5,4,resolution,The waiting time affected the experience.
R004420,C000798,service,2025-10-07T14:09:00Z,2025-10-21T15:03:00Z,2,10,4,experience,The information could be clearer.
R004421,C001467,onboarding,2025-10-07T15:40:00Z,2025-10-07T17:33:00Z,1,10,4,information,The waiting time affected the experience.
R004422,C001657,support,2025-10-07T17:11:00Z,2025-10-07T19:17:00Z,1,6,2,resolution,The response was quick.
R004423,C002022,support,2025-10-07T18:42:00Z,2025-10-07T21:41:00Z,1,5,4,resolution,The response was quick.
R004424,C001063,renewal,2025-10-07T20:13:00Z,2025-10-07T20:24:00Z,1,4,4,relationship,The waiting time affected the experience.
R004425,C000713,support,2025-10-07T21:44:00Z,2025-10-07T22:10:00Z,1,8,3,communication,The waiting time affected the experience.
R004426,C002358,renewal,2025-10-07T23:15:00Z,2025-10-08T01:47:00Z,1,9,5,value,The information could be clearer.
R004427,C000886,service,2025-10-08T00:46:00Z,2025-10-08T02:51:00Z,1,6,5,experience,The waiting time affected the experience.
R004428,C000762,support,2025-10-08T02:17:00Z,2025-10-08T04:14:00Z,1,6,4,communication,The information could be clearer.
R004429,C000691,service,2025-10-08T03:48:00Z,2025-10-08T06:48:00Z,1,8,4,schedule,The information could be clearer.
R004430,C000437,service,2025-10-08T05:19:00Z,2025-10-08T06:20:00Z,1,9,4,experience,Everything worked as expected.
R004431,C001306,support,2025-10-08T06:50:00Z,2025-10-08T07:03:00Z,1,5,4,communication,I needed more than one contact.
R004432,C001839,renewal,2025-10-08T08:21:00Z,2025-10-08T11:18:00Z,1,7,5,relationship,Everything worked as expected.
R004433,C000357,support,2025-10-08T09:52:00Z,2025-10-08T10:42:00Z,1,6,3,resolution,Everything worked as expected.
R004434,C001002,support,2025-10-08T11:23:00Z,2025-10-08T14:16:00Z,1,4,3,communication,Everything worked as expected.
R004435,C001990,support,2025-10-08T12:54:00Z,2025-10-08T15:16:00Z,1,7,3,communication,The waiting time affected the experience.
R004436,C001950,service,2025-10-08T14:25:00Z,2025-10-08T16:23:00Z,1,7,3,schedule,I needed more than one contact.
R004437,C000614,service,2025-10-08T15:56:00Z,2025-10-22T16:08:00Z,2,5,5,schedule,I needed more than one contact.
R004438,C001212,renewal,2025-10-08T17:27:00Z,2025-10-08T18:14:00Z,1,8,2,value,The information could be clearer.
R004439,C001284,service,2025-10-08T18:58:00Z,2025-10-08T20:38:00Z,1,9,5,experience,The response was quick.
R004440,C000516,onboarding,2025-10-08T20:29:00Z,2025-10-08T20:45:00Z,1,7,5,information,The waiting time affected the experience.
R004441,C001647,support,2025-10-08T22:00:00Z,2025-10-08T23:59:00Z,1,6,2,communication,Everything worked as expected.
R004442,C001056,service,2025-10-08T23:31:00Z,2025-10-09T01:19:00Z,1,10,3,schedule,I needed more than one contact.
R004443,C000631,support,2025-10-09T01:02:00Z,2025-10-09T01:55:00Z,1,6,2,resolution,The waiting time affected the experience.
R004444,C000741,renewal,2025-10-09T02:33:00Z,2025-10-09T02:47:00Z,1,8,4,relationship,Everything worked as expected.
R004445,C001350,service,2025-10-09T04:04:00Z,2025-10-09T05:53:00Z,1,10,5,schedule,The information could be clearer.
R004446,C000890,support,2025-10-09T05:35:00Z,2025-10-09T07:21:00Z,1,5,4,communication,The response was quick.
R004447,C001356,support,2025-10-09T07:06:00Z,2025-10-09T07:33:00Z,1,6,3,resolution,The waiting time affected the experience.
R004448,C000115,renewal,2025-10-09T08:37:00Z,2025-10-09T09:20:00Z,1,5,4,relationship,The response was quick.
R004449,C000235,renewal,2025-10-09T10:08:00Z,2025-10-09T11:52:00Z,1,5,4,relationship,The response was quick.
R004450,C002109,onboarding,2025-10-09T11:39:00Z,2025-10-09T12:08:00Z,1,9,5,information,Everything worked as expected.
R004451,C000584,support,2025-10-09T13:10:00Z,2025-10-09T13:15:00Z,1,5,4,resolution,The response was quick.
R004452,C000884,renewal,2025-10-09T14:41:00Z,2025-10-09T15:06:00Z,1,5,4,relationship,I needed more than one contact.
R004453,C000037,support,2025-10-09T16:12:00Z,2025-10-09T18:46:00Z,1,4,4,resolution,The waiting time affected the experience.
R004454,C000644,renewal,2025-10-09T17:43:00Z,2025-10-23T18:12:00Z,2,10,5,relationship,The information could be clearer.
R004455,C001868,onboarding,2025-10-09T19:14:00Z,2025-10-09T19:33:00Z,1,8,5,access,I needed more than one contact.
R004456,C001442,service,2025-10-09T20:45:00Z,2025-10-09T21:20:00Z,1,3,4,experience,The waiting time affected the experience.
R004457,C001171,service,2025-10-09T22:16:00Z,2025-10-09T23:35:00Z,1,5,5,schedule,The response was quick.
R004458,C001717,support,2025-10-09T23:47:00Z,2025-10-10T02:34:00Z,1,5,4,communication,Everything worked as expected.
R004459,C000808,service,2025-10-10T01:18:00Z,2025-10-10T02:58:00Z,1,8,4,schedule,The response was quick.
R004460,C000924,onboarding,2025-10-10T02:49:00Z,2025-10-10T04:05:00Z,1,7,3,access,The response was quick.
R004461,C002173,onboarding,2025-10-10T04:20:00Z,2025-10-10T07:00:00Z,1,6,5,access,The information could be clearer.
R004462,C000406,renewal,2025-10-10T05:51:00Z,2025-10-10T07:18:00Z,1,6,5,relationship,The information could be clearer.
R004463,C002035,service,2025-10-10T07:22:00Z,2025-10-10T09:02:00Z,1,6,5,experience,The waiting time affected the experience.
R004464,C000159,support,2025-10-10T08:53:00Z,2025-10-10T10:24:00Z,1,9,4,resolution,I needed more than one contact.
R004465,C001543,service,2025-10-10T10:24:00Z,2025-10-10T12:59:00Z,1,8,5,schedule,Everything worked as expected.
R004466,C002277,onboarding,2025-10-10T11:55:00Z,2025-10-10T12:10:00Z,1,10,3,information,The information could be clearer.
R004467,C000234,onboarding,2025-10-10T13:26:00Z,2025-10-10T13:39:00Z,1,10,5,information,I needed more than one contact.
R004468,C000170,support,2025-10-10T14:57:00Z,2025-10-10T15:16:00Z,1,7,3,resolution,The response was quick.
R004469,C002016,service,2025-10-10T16:28:00Z,2025-10-10T16:44:00Z,1,6,3,schedule,I needed more than one contact.
R004470,C001870,support,2025-10-10T17:59:00Z,2025-10-10T19:17:00Z,1,5,5,communication,I needed more than one contact.
R004471,C001572,service,2025-10-10T19:30:00Z,2025-10-24T20:16:00Z,2,10,4,experience,The response was quick.
R004472,C000867,service,2025-10-10T21:01:00Z,2025-10-10T22:09:00Z,1,8,5,schedule,The response was quick.
R004473,C001411,renewal,2025-10-10T22:32:00Z,2025-10-10T23:40:00Z,1,6,4,relationship,The information could be clearer.
R004474,C000487,support,2025-10-11T00:03:00Z,2025-10-11T01:55:00Z,1,7,3,resolution,The response was quick.
R004475,C001054,support,2025-10-11T01:34:00Z,2025-10-11T02:47:00Z,1,7,3,communication,Everything worked as expected.
R004476,C001136,service,2025-10-11T03:05:00Z,2025-10-11T03:42:00Z,1,6,4,experience,The response was quick.
R004477,C001734,support,2025-10-11T04:36:00Z,2025-10-11T07:28:00Z,1,1,4,communication,The response was quick.
R004478,C000255,support,2025-10-11T06:07:00Z,2025-10-11T08:28:00Z,1,4,4,communication,I needed more than one contact.
R004479,C001648,service,2025-10-11T07:38:00Z,2025-10-11T08:19:00Z,1,5,2,experience,I needed more than one contact.
R004480,C001244,support,2025-10-11T09:09:00Z,2025-10-11T10:23:00Z,1,4,3,resolution,The response was quick.
R004481,C000777,service,2025-10-11T10:40:00Z,2025-10-11T11:36:00Z,1,6,5,experience,Everything worked as expected.
R004482,C000298,support,2025-10-11T12:11:00Z,2025-10-11T13:44:00Z,1,6,2,resolution,Everything worked as expected.
R004483,C002378,renewal,2025-10-11T13:42:00Z,2025-10-11T16:03:00Z,1,10,4,relationship,The waiting time affected the experience.
R004484,C002276,renewal,2025-10-11T15:13:00Z,2025-10-11T17:57:00Z,1,10,4,relationship,The information could be clearer.
R004485,C001077,support,2025-10-11T16:44:00Z,2025-10-11T18:35:00Z,1,8,5,communication,Everything worked as expected.
R004486,C002360,renewal,2025-10-11T18:15:00Z,2025-10-11T19:48:00Z,1,7,4,relationship,Everything worked as expected.
R004487,C000019,service,2025-10-11T19:46:00Z,2025-10-11T22:36:00Z,1,6,5,experience,The waiting time affected the experience.
R004488,C000564,renewal,2025-10-11T21:17:00Z,2025-10-25T21:21:00Z,2,4,3,relationship,The information could be clearer.
R004489,C002311,renewal,2025-10-11T22:48:00Z,2025-10-11T23:32:00Z,1,8,5,value,The waiting time affected the experience.
R004490,C000997,renewal,2025-10-12T00:19:00Z,2025-10-12T00:36:00Z,1,7,3,relationship,The information could be clearer.
R004491,C000189,support,2025-10-12T01:50:00Z,2025-10-12T04:36:00Z,1,5,5,communication,The information could be clearer.
R004492,C000993,service,2025-10-12T03:21:00Z,2025-10-12T05:12:00Z,1,6,5,schedule,The response was quick.
R004493,C001171,service,2025-10-12T04:52:00Z,2025-10-12T05:26:00Z,1,8,4,schedule,I needed more than one contact.
R004494,C000454,service,2025-10-12T06:23:00Z,2025-10-12T06:32:00Z,1,10,2,experience,The response was quick.
R004495,C000309,support,2025-10-12T07:54:00Z,2025-10-12T09:12:00Z,1,7,5,resolution,The waiting time affected the experience.
R004496,C000853,onboarding,2025-10-12T09:25:00Z,2025-10-12T10:53:00Z,1,8,5,information,The response was quick.
R004497,C002100,renewal,2025-10-12T10:56:00Z,2025-10-12T11:02:00Z,1,8,4,value,The waiting time affected the experience.
R004498,C002186,support,2025-10-12T12:27:00Z,2025-10-12T13:33:00Z,1,8,3,resolution,The response was quick.
R004499,C000246,support,2025-10-12T13:58:00Z,2025-10-12T16:10:00Z,1,5,2,resolution,The response was quick.
R004500,C002224,support,2025-10-12T15:29:00Z,2025-10-12T18:20:00Z,1,8,4,communication,The response was quick.
R004501,C000110,service,2025-10-12T17:00:00Z,2025-10-12T19:20:00Z,1,8,2,schedule,The waiting time affected the experience.
R004502,C000840,service,2025-10-12T18:31:00Z,2025-10-12T19:17:00Z,1,10,4,experience,I needed more than one contact.
R004503,C001850,service,2025-10-12T20:02:00Z,2025-10-12T22:18:00Z,1,5,3,schedule,The information could be clearer.
R004504,C000767,support,2025-10-12T21:33:00Z,2025-10-12T21:42:00Z,1,4,4,communication,The information could be clearer.
R004505,C002203,service,2025-10-12T23:04:00Z,2025-10-26T23:25:00Z,2,6,5,schedule,The response was quick.
R004506,C001881,service,2025-10-13T00:35:00Z,2025-10-13T02:37:00Z,1,9,4,schedule,The response was quick.
R004507,C001888,support,2025-10-13T02:06:00Z,2025-10-13T04:51:00Z,1,5,2,communication,The information could be clearer.
R004508,C000786,service,2025-10-13T03:37:00Z,2025-10-13T06:34:00Z,1,6,4,schedule,Everything worked as expected.
R004509,C001829,service,2025-10-13T05:08:00Z,2025-10-13T07:46:00Z,1,10,3,experience,The waiting time affected the experience.
R004510,C000685,service,2025-10-13T06:39:00Z,2025-10-13T07:06:00Z,1,8,3,schedule,The information could be clearer.
R004511,C000404,support,2025-10-13T08:10:00Z,2025-10-13T10:27:00Z,1,6,3,resolution,Everything worked as expected.
R004512,C000703,renewal,2025-10-13T09:41:00Z,2025-10-13T11:22:00Z,1,5,3,value,The waiting time affected the experience.
R004513,C001799,support,2025-10-13T11:12:00Z,2025-10-13T13:43:00Z,1,8,3,communication,Everything worked as expected.
R004514,C002133,service,2025-10-13T12:43:00Z,2025-10-13T14:08:00Z,1,7,2,schedule,Everything worked as expected.
R004515,C002302,renewal,2025-10-13T14:14:00Z,2025-10-13T15:01:00Z,1,9,4,relationship,The waiting time affected the experience.
R004516,C001586,service,2025-10-13T15:45:00Z,2025-10-13T18:13:00Z,1,9,5,experience,The response was quick.
R004517,C000003,support,2025-10-13T17:16:00Z,2025-10-13T19:53:00Z,1,5,3,communication,The information could be clearer.
R004518,C001945,support,2025-10-13T18:47:00Z,2025-10-13T18:56:00Z,1,9,2,communication,The information could be clearer.
R004519,C001402,support,2025-10-13T20:18:00Z,2025-10-13T22:37:00Z,1,6,3,resolution,The waiting time affected the experience.
R004520,C001503,support,2025-10-13T21:49:00Z,2025-10-14T00:05:00Z,1,8,2,resolution,The waiting time affected the experience.
R004521,C002148,onboarding,2025-10-13T23:20:00Z,2025-10-14T01:58:00Z,1,8,2,information,I needed more than one contact.
R004522,C001075,support,2025-10-14T00:51:00Z,2025-10-28T01:29:00Z,2,6,3,communication,The response was quick.
R004523,C001769,service,2025-10-14T02:22:00Z,2025-10-14T02:41:00Z,1,8,5,experience,I needed more than one contact.
R004524,C000291,service,2025-10-14T03:53:00Z,2025-10-14T06:16:00Z,1,6,3,schedule,Everything worked as expected.
R004525,C000493,onboarding,2025-10-14T05:24:00Z,2025-10-14T05:50:00Z,1,7,5,information,The waiting time affected the experience.
R004526,C000532,service,2025-10-14T06:55:00Z,2025-10-14T07:06:00Z,1,9,5,experience,The information could be clearer.
R004527,C002222,onboarding,2025-10-14T08:26:00Z,2025-10-14T08:43:00Z,1,7,4,access,The waiting time affected the experience.
R004528,C001646,onboarding,2025-10-14T09:57:00Z,2025-10-14T12:06:00Z,1,5,4,access,The waiting time affected the experience.
R004529,C001678,support,2025-10-14T11:28:00Z,2025-10-14T12:58:00Z,1,3,4,communication,Everything worked as expected.
R004530,C002334,support,2025-10-14T12:59:00Z,2025-10-14T15:20:00Z,1,7,3,communication,The response was quick.
R004531,C002374,service,2025-10-14T14:30:00Z,2025-10-14T16:02:00Z,1,9,4,schedule,The response was quick.
R004532,C000419,service,2025-10-14T16:01:00Z,2025-10-14T18:57:00Z,1,10,3,experience,The information could be clearer.
R004533,C000443,onboarding,2025-10-14T17:32:00Z,2025-10-14T19:20:00Z,1,9,5,information,Everything worked as expected.
R004534,C000056,service,2025-10-14T19:03:00Z,2025-10-14T20:09:00Z,1,5,3,schedule,The response was quick.
R004535,C000833,support,2025-10-14T20:34:00Z,2025-10-14T20:45:00Z,1,9,3,resolution,The response was quick.
R004536,C001883,renewal,2025-10-14T22:05:00Z,2025-10-14T23:42:00Z,1,6,4,relationship,Everything worked as expected.
R004537,C001083,onboarding,2025-10-14T23:36:00Z,2025-10-15T01:55:00Z,1,10,4,access,I needed more than one contact.
R004538,C001990,support,2025-10-15T01:07:00Z,2025-10-15T02:29:00Z,1,8,4,resolution,Everything worked as expected.
R004539,C000256,service,2025-10-15T02:38:00Z,2025-10-29T03:33:00Z,2,5,2,experience,The information could be clearer.
R004540,C001700,renewal,2025-10-15T04:09:00Z,2025-10-15T05:26:00Z,1,4,4,relationship,Everything worked as expected.
R004541,C002347,onboarding,2025-10-15T05:40:00Z,2025-10-15T05:54:00Z,1,5,4,access,The waiting time affected the experience.
R004542,C000986,support,2025-10-15T07:11:00Z,2025-10-15T09:30:00Z,1,7,5,communication,I needed more than one contact.
R004543,C000395,support,2025-10-15T08:42:00Z,2025-10-15T09:54:00Z,1,5,3,resolution,The waiting time affected the experience.
R004544,C000315,onboarding,2025-10-15T10:13:00Z,2025-10-15T12:56:00Z,1,5,5,information,I needed more than one contact.
R004545,C000727,service,2025-10-15T11:44:00Z,2025-10-15T12:50:00Z,1,9,4,schedule,I needed more than one contact.
R004546,C001744,service,2025-10-15T13:15:00Z,2025-10-15T13:44:00Z,1,9,3,schedule,The information could be clearer.
R004547,C001001,onboarding,2025-10-15T14:46:00Z,2025-10-15T16:28:00Z,1,9,3,information,The response was quick.
R004548,C001954,service,2025-10-15T16:17:00Z,2025-10-15T18:09:00Z,1,5,3,schedule,I needed more than one contact.
R004549,C000297,service,2025-10-15T17:48:00Z,2025-10-15T19:50:00Z,1,4,3,experience,The information could be clearer.
R004550,C000985,onboarding,2025-10-15T19:19:00Z,2025-10-15T19:59:00Z,1,7,4,access,The response was quick.
R004551,C001884,service,2025-10-15T20:50:00Z,2025-10-15T23:08:00Z,1,8,5,experience,I needed more than one contact.
R004552,C001394,support,2025-10-15T22:21:00Z,2025-10-16T00:12:00Z,1,10,3,resolution,The waiting time affected the experience.
R004553,C001126,support,2025-10-15T23:52:00Z,2025-10-16T01:42:00Z,1,7,2,communication,The waiting time affected the experience.
R004554,C000759,support,2025-10-16T01:23:00Z,2025-10-16T02:44:00Z,1,5,4,communication,I needed more than one contact.
R004555,C001195,support,2025-10-16T02:54:00Z,2025-10-16T04:06:00Z,1,9,2,communication,The response was quick.
R004556,C000335,onboarding,2025-10-16T04:25:00Z,2025-10-30T04:38:00Z,2,4,5,information,The response was quick.
R004557,C001016,onboarding,2025-10-16T05:56:00Z,2025-10-16T07:04:00Z,1,4,4,access,The waiting time affected the experience.
R004558,C001832,renewal,2025-10-16T07:27:00Z,2025-10-16T07:49:00Z,1,7,4,relationship,I needed more than one contact.
R004559,C000820,onboarding,2025-10-16T08:58:00Z,2025-10-16T10:39:00Z,1,5,3,information,Everything worked as expected.
R004560,C001096,renewal,2025-10-16T10:29:00Z,2025-10-16T12:21:00Z,1,8,5,relationship,The information could be clearer.
R004561,C000072,support,2025-10-16T12:00:00Z,2025-10-16T14:02:00Z,1,4,4,communication,The response was quick.
R004562,C001363,service,2025-10-16T13:31:00Z,2025-10-16T15:53:00Z,1,9,5,schedule,The information could be clearer.
R004563,C000822,service,2025-10-16T15:02:00Z,2025-10-16T16:57:00Z,1,5,3,schedule,The response was quick.
R004564,C000206,onboarding,2025-10-16T16:33:00Z,2025-10-16T18:12:00Z,1,10,5,access,The information could be clearer.
R004565,C000908,service,2025-10-16T18:04:00Z,2025-10-16T19:34:00Z,1,6,5,schedule,The waiting time affected the experience.
R004566,C000549,renewal,2025-10-16T19:35:00Z,2025-10-16T21:34:00Z,1,6,4,relationship,I needed more than one contact.
R004567,C000128,support,2025-10-16T21:06:00Z,2025-10-16T22:45:00Z,1,4,2,communication,The response was quick.
R004568,C000288,onboarding,2025-10-16T22:37:00Z,2025-10-16T22:55:00Z,1,10,5,information,I needed more than one contact.
